game_id,frame_id,img_path,fen,is_occluded,split,sq_00,sq_01,sq_02,sq_03,sq_04,sq_05,sq_06,sq_07,sq_08,sq_09,sq_10,sq_11,sq_12,sq_13,sq_14,sq_15,sq_16,sq_17,sq_18,sq_19,sq_20,sq_21,sq_22,sq_23,sq_24,sq_25,sq_26,sq_27,sq_28,sq_29,sq_30,sq_31,sq_32,sq_33,sq_34,sq_35,sq_36,sq_37,sq_38,sq_39,sq_40,sq_41,sq_42,sq_43,sq_44,sq_45,sq_46,sq_47,sq_48,sq_49,sq_50,sq_51,sq_52,sq_53,sq_54,sq_55,sq_56,sq_57,sq_58,sq_59,sq_60,sq_61,sq_62,sq_63
game4_per_frame,6808,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_006808.jpg,r2q1rk1/pQ2ppbp/6p1/4P3/3n4/8/PP1B1PPP/RN2R1K1,False,train,r,empty,empty,q,empty,r,k,empty,p,Q,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,n,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,P,empty,B,empty,P,P,P,R,N,empty,empty,R,empty,K,empty
game4_per_frame,6856,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_006856.jpg,r2q1rk1/p3ppbp/6p1/4P3/3nQ3/8/PP1B1PPP/RN2R1K1,False,train,r,empty,empty,q,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,n,Q,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,P,empty,B,empty,P,P,P,R,N,empty,empty,R,empty,K,empty
game4_per_frame,7992,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_007992.jpg,1r1q1rk1/p3ppbp/6p1/4P3/3nQ3/8/PP1B1PPP/RN2R1K1,False,test,empty,r,empty,q,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,n,Q,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,P,empty,B,empty,P,P,P,R,N,empty,empty,R,empty,K,empty
game4_per_frame,8820,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_008820.jpg,1r1q1rk1/p3ppbp/6p1/4P3/3nQ3/2B5/PP3PPP/RN2R1K1,False,train,empty,r,empty,q,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,n,Q,empty,empty,empty,empty,empty,B,empty,empty,empty,empty,empty,P,P,empty,empty,empty,P,P,P,R,N,empty,empty,R,empty,K,empty
game4_per_frame,8896,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_008896.jpg,1r1q1rk1/p3ppbp/4n1p1/4P3/4Q3/2B5/PP3PPP/RN2R1K1,False,valid,empty,r,empty,q,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,n,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,empty,Q,empty,empty,empty,empty,empty,B,empty,empty,empty,empty,empty,P,P,empty,empty,empty,P,P,P,R,N,empty,empty,R,empty,K,empty
game4_per_frame,9148,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_009148.jpg,1r1q1rk1/p3ppbp/4n1p1/4P3/4Q3/2B5/PP1N1PPP/R3R1K1,False,train,empty,r,empty,q,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,n,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,empty,Q,empty,empty,empty,empty,empty,B,empty,empty,empty,empty,empty,P,P,empty,N,empty,P,P,P,R,empty,empty,empty,R,empty,K,empty
game4_per_frame,9404,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_009404.jpg,1r1q1rk1/p3ppbp/6p1/2n1P3/4Q3/2B5/PP1N1PPP/R3R1K1,False,train,empty,r,empty,q,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,n,empty,P,empty,empty,empty,empty,empty,empty,empty,Q,empty,empty,empty,empty,empty,B,empty,empty,empty,empty,empty,P,P,empty,N,empty,P,P,P,R,empty,empty,empty,R,empty,K,empty
game4_per_frame,10588,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_010588.jpg,1r1q1rk1/p3ppbp/6p1/2n1P3/3Q4/2B5/PP1N1PPP/R3R1K1,False,test,empty,r,empty,q,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,n,empty,P,empty,empty,empty,empty,empty,empty,Q,empty,empty,empty,empty,empty,empty,B,empty,empty,empty,empty,empty,P,P,empty,N,empty,P,P,P,R,empty,empty,empty,R,empty,K,empty
game4_per_frame,11104,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_011104.jpg,1r1q1rk1/p3ppbp/6p1/4P3/3Q4/2Bn4/PP1N1PPP/R3R1K1,False,valid,empty,r,empty,q,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,Q,empty,empty,empty,empty,empty,empty,B,n,empty,empty,empty,empty,P,P,empty,N,empty,P,P,P,R,empty,empty,empty,R,empty,K,empty
game4_per_frame,11668,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_011668.jpg,1r1q1rk1/p3ppbp/6p1/4P3/3Q4/2BnR3/PP1N1PPP/R5K1,False,train,empty,r,empty,q,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,Q,empty,empty,empty,empty,empty,empty,B,n,R,empty,empty,empty,P,P,empty,N,empty,P,P,P,R,empty,empty,empty,empty,empty,K,empty
game4_per_frame,12284,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_012284.jpg,1r3rk1/p3ppbp/6p1/4P3/3q4/2BnR3/PP1N1PPP/R5K1,False,test,empty,r,empty,empty,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,q,empty,empty,empty,empty,empty,empty,B,n,R,empty,empty,empty,P,P,empty,N,empty,P,P,P,R,empty,empty,empty,empty,empty,K,empty
game4_per_frame,12316,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_012316.jpg,1r3rk1/p3ppbp/6p1/4P3/3B4/3nR3/PP1N1PPP/R5K1,False,valid,empty,r,empty,empty,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,B,empty,empty,empty,empty,empty,empty,empty,n,R,empty,empty,empty,P,P,empty,N,empty,P,P,P,R,empty,empty,empty,empty,empty,K,empty
game4_per_frame,12444,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_012444.jpg,1r3rk1/p3ppbp/6p1/4P3/3B4/4R3/Pn1N1PPP/R5K1,False,train,empty,r,empty,empty,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,B,empty,empty,empty,empty,empty,empty,empty,empty,R,empty,empty,empty,P,n,empty,N,empty,P,P,P,R,empty,empty,empty,empty,empty,K,empty
game4_per_frame,12844,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_012844.jpg,1r3rk1/p3ppbp/6p1/4P3/3B4/4R3/Pn1N1PPP/1R4K1,True,test,empty,r,empty,empty,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,B,empty,empty,empty,empty,empty,empty,empty,empty,R,empty,empty,empty,P,n,empty,N,empty,P,P,P,empty,R,empty,empty,empty,empty,K,empty
game4_per_frame,12880,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_012880.jpg,1r3rk1/p3ppbp/6p1/4P3/2nB4/4R3/P2N1PPP/1R4K1,False,train,empty,r,empty,empty,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,n,B,empty,empty,empty,empty,empty,empty,empty,empty,R,empty,empty,empty,P,empty,empty,N,empty,P,P,P,empty,R,empty,empty,empty,empty,K,empty
game4_per_frame,13192,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_013192.jpg,1R3rk1/p3ppbp/6p1/4P3/2nB4/4R3/P2N1PPP/6K1,False,test,empty,R,empty,empty,empty,r,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,n,B,empty,empty,empty,empty,empty,empty,empty,empty,R,empty,empty,empty,P,empty,empty,N,empty,P,P,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,13316,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_013316.jpg,1r4k1/p3ppbp/6p1/4P3/2nB4/4R3/P2N1PPP/6K1,False,test,empty,r,empty,empty,empty,empty,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,n,B,empty,empty,empty,empty,empty,empty,empty,empty,R,empty,empty,empty,P,empty,empty,N,empty,P,P,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,13352,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_013352.jpg,1r4k1/p3ppbp/6p1/4P3/2nB4/1R6/P2N1PPP/6K1,False,valid,empty,r,empty,empty,empty,empty,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,n,B,empty,empty,empty,empty,empty,R,empty,empty,empty,empty,empty,empty,P,empty,empty,N,empty,P,P,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,14060,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_014060.jpg,3r2k1/p3ppbp/6p1/4P3/2nB4/1R6/P2N1PPP/6K1,False,train,empty,empty,empty,r,empty,empty,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,n,B,empty,empty,empty,empty,empty,R,empty,empty,empty,empty,empty,empty,P,empty,empty,N,empty,P,P,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,14392,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_014392.jpg,3r2k1/p3ppbp/6p1/4P3/2NB4/1R6/P4PPP/6K1,True,test,empty,empty,empty,r,empty,empty,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,N,B,empty,empty,empty,empty,empty,R,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,P,P,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,14428,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_014428.jpg,6k1/p3ppbp/6p1/4P3/2Nr4/1R6/P4PPP/6K1,False,test,empty,empty,empty,empty,empty,empty,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,N,r,empty,empty,empty,empty,empty,R,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,P,P,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,14464,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_014464.jpg,1R4k1/p3ppbp/6p1/4P3/2Nr4/8/P4PPP/6K1,False,valid,empty,R,empty,empty,empty,empty,k,empty,p,empty,empty,empty,p,p,b,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,N,r,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,P,P,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,14484,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_014484.jpg,1R3bk1/p3pp1p/6p1/4P3/2Nr4/8/P4PPP/6K1,False,train,empty,R,empty,empty,empty,b,k,empty,p,empty,empty,empty,p,p,empty,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,N,r,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,P,P,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,14504,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_014504.jpg,1R3bk1/p3pp1p/6p1/4P3/3r4/4N3/P4PPP/6K1,False,valid,empty,R,empty,empty,empty,b,k,empty,p,empty,empty,empty,p,p,empty,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,r,empty,empty,empty,empty,empty,empty,empty,empty,N,empty,empty,empty,P,empty,empty,empty,empty,P,P,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,15216,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_015216.jpg,1R3bk1/p3pp1p/6p1/4P3/r7/4N3/P4PPP/6K1,False,valid,empty,R,empty,empty,empty,b,k,empty,p,empty,empty,empty,p,p,empty,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,N,empty,empty,empty,P,empty,empty,empty,empty,P,P,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,15864,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_015864.jpg,1R3bk1/p3pp1p/6p1/4P3/r7/4N1P1/P4P1P/6K1,False,train,empty,R,empty,empty,empty,b,k,empty,p,empty,empty,empty,p,p,empty,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,N,empty,P,empty,P,empty,empty,empty,empty,P,empty,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,15944,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_015944.jpg,1R3bk1/p3pp1p/6p1/4P3/8/4N1P1/r4P1P/6K1,False,train,empty,R,empty,empty,empty,b,k,empty,p,empty,empty,empty,p,p,empty,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,N,empty,P,empty,r,empty,empty,empty,empty,P,empty,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,15972,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_015972.jpg,1R3bk1/p3pp1p/6p1/3NP3/8/6P1/r4P1P/6K1,False,train,empty,R,empty,empty,empty,b,k,empty,p,empty,empty,empty,p,p,empty,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,N,P,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,r,empty,empty,empty,empty,P,empty,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,16136,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_016136.jpg,1R3b2/p3ppkp/6p1/3NP3/8/6P1/r4P1P/6K1,False,train,empty,R,empty,empty,empty,b,empty,empty,p,empty,empty,empty,p,p,k,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,N,P,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,r,empty,empty,empty,empty,P,empty,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,16232,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_016232.jpg,5b2/pR2ppkp/6p1/3NP3/8/6P1/r4P1P/6K1,False,test,empty,empty,empty,empty,empty,b,empty,empty,p,R,empty,empty,p,p,k,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,N,P,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,r,empty,empty,empty,empty,P,empty,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,18052,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_018052.jpg,5b2/pR2ppkp/6p1/r2NP3/8/6P1/5P1P/6K1,False,valid,empty,empty,empty,empty,empty,b,empty,empty,p,R,empty,empty,p,p,k,p,empty,empty,empty,empty,empty,empty,p,empty,r,empty,empty,N,P,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,P,empty,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,18384,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_018384.jpg,5b2/pR2Npkp/6p1/r3P3/8/6P1/5P1P/6K1,False,train,empty,empty,empty,empty,empty,b,empty,empty,p,R,empty,empty,N,p,k,p,empty,empty,empty,empty,empty,empty,p,empty,r,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,P,empty,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,18432,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_018432.jpg,5b2/pR2Npkp/6p1/4r3/8/6P1/5P1P/6K1,False,valid,empty,empty,empty,empty,empty,b,empty,empty,p,R,empty,empty,N,p,k,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,r,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,P,empty,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,18844,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_018844.jpg,5b2/pR3pkp/2N3p1/4r3/8/6P1/5P1P/6K1,False,train,empty,empty,empty,empty,empty,b,empty,empty,p,R,empty,empty,empty,p,k,p,empty,empty,N,empty,empty,empty,p,empty,empty,empty,empty,empty,r,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,empty,P,empty,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,19128,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_019128.jpg,5b2/pR3pkp/2N3p1/8/8/6P1/4rP1P/6K1,False,train,empty,empty,empty,empty,empty,b,empty,empty,p,R,empty,empty,empty,p,k,p,empty,empty,N,empty,empty,empty,p,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,r,P,empty,P,empty,empty,empty,empty,empty,empty,K,empty
game4_per_frame,19488,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_019488.jpg,5b2/pR3pkp/2N3p1/8/8/6P1/4rP1P/5K2,False,train,empty,empty,empty,empty,empty,b,empty,empty,p,R,empty,empty,empty,p,k,p,empty,empty,N,empty,empty,empty,p,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,empty,empty,r,P,empty,P,empty,empty,empty,empty,empty,K,empty,empty
game4_per_frame,19684,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_019684.jpg,5b2/pR3pkp/2N3p1/8/8/6P1/2r2P1P/5K2,False,test,empty,empty,empty,empty,empty,b,empty,empty,p,R,empty,empty,empty,p,k,p,empty,empty,N,empty,empty,empty,p,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,P,empty,P,empty,empty,empty,empty,empty,K,empty,empty
game4_per_frame,20140,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_020140.jpg,3N1b2/pR3pkp/6p1/8/8/6P1/2r2P1P/5K2,False,train,empty,empty,empty,N,empty,b,empty,empty,p,R,empty,empty,empty,p,k,p,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,P,empty,P,empty,empty,empty,empty,empty,K,empty,empty
game4_per_frame,22252,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_022252.jpg,3N1b2/1R3pkp/6p1/p7/8/6P1/2r2P1P/5K2,False,train,empty,empty,empty,N,empty,b,empty,empty,empty,R,empty,empty,empty,p,k,p,empty,empty,empty,empty,empty,empty,p,empty,p,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,P,empty,P,empty,empty,empty,empty,empty,K,empty,empty
game4_per_frame,23452,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_023452.jpg,3N1b2/5Rkp/6p1/p7/8/6P1/2r2P1P/5K2,False,train,empty,empty,empty,N,empty,b,empty,empty,empty,empty,empty,empty,empty,R,k,p,empty,empty,empty,empty,empty,empty,p,empty,p,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,P,empty,P,empty,empty,empty,empty,empty,K,empty,empty
game4_per_frame,23508,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_023508.jpg,3N1bk1/5R1p/6p1/p7/8/6P1/2r2P1P/5K2,False,train,empty,empty,empty,N,empty,b,k,empty,empty,empty,empty,empty,empty,R,empty,p,empty,empty,empty,empty,empty,empty,p,empty,p,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,P,empty,P,empty,empty,empty,empty,empty,K,empty,empty
game4_per_frame,23540,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_023540.jpg,3N1bk1/7p/6p1/p7/5R2/6P1/2r2P1P/5K2,False,train,empty,empty,empty,N,empty,b,k,empty,empty,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,empty,p,empty,p,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,R,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,P,empty,P,empty,empty,empty,empty,empty,K,empty,empty
game4_per_frame,24180,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_024180.jpg,3N2k1/7p/3b2p1/p7/5R2/6P1/2r2P1P/5K2,False,train,empty,empty,empty,N,empty,empty,k,empty,empty,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,b,empty,empty,p,empty,p,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,R,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,P,empty,P,empty,empty,empty,empty,empty,K,empty,empty
game4_per_frame,24552,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_024552.jpg,3N2k1/7p/3b2p1/p7/4R3/6P1/2r2P1P/5K2,False,test,empty,empty,empty,N,empty,empty,k,empty,empty,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,b,empty,empty,p,empty,p,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,R,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,P,empty,P,empty,empty,empty,empty,empty,K,empty,empty
game4_per_frame,24584,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_024584.jpg,3N2k1/7p/6p1/p1b5/4R3/6P1/2r2P1P/5K2,False,test,empty,empty,empty,N,empty,empty,k,empty,empty,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,empty,p,empty,p,empty,b,empty,empty,empty,empty,empty,empty,empty,empty,empty,R,empty,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,P,empty,P,empty,empty,empty,empty,empty,K,empty,empty
game4_per_frame,25436,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_025436.jpg,3N2k1/7p/6p1/p1b5/5R2/6P1/2r2P1P/5K2,False,train,empty,empty,empty,N,empty,empty,k,empty,empty,empty,empty,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,empty,p,empty,p,empty,b,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,R,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,P,empty,P,empty,empty,empty,empty,empty,K,empty,empty
game4_per_frame,26828,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_026828.jpg,3N2k1/8/6p1/p1b4p/5R2/6P1/2r2P1P/5K2,False,test,empty,empty,empty,N,empty,empty,k,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,p,empty,p,empty,b,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,R,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,P,empty,P,empty,empty,empty,empty,empty,K,empty,empty
game4_per_frame,27056,/home/yuliamo/Projects/DeepLearning/data/csv_games/game4_per_frame/tagged_images/frame_027056.jpg,6k1/8/4N1p1/p1b4p/5R2/6P1/2r2P1P/5K2,False,train,empty,empty,empty,empty,empty,empty,k,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,N,empty,p,empty,p,empty,b,empty,empty,empty,empty,p,empty,empty,empty,empty,empty,R,empty,empty,empty,empty,empty,empty,empty,empty,P,empty,empty,empty,r,empty,empty,P,empty,P,empty,empty,empty,empty,empty,K,empty,empty
